lead_id,contact_id,campaign_id,lead_owner,email_clean,phone_clean,phone_valid,phone_issue,phone_source,phone_extension,company_clean,source_final,lead_status_clean,campaign_name,campaign_channel,campaign_source,lead_created_at,lead_converted_at,campaign_start_date,campaign_end_date,first_activity_date,last_activity_date,total_activities,unique_campaigns_count,activity_types_count,email_valid,has_contact,has_campaign,has_source,has_company,has_activity,lead_created_valid,lead_created_future,duplicate_email,duplicate_phone,duplicate_company_name,is_duplicate,missing_critical_fields_count,quality_score,quality_level,campaign_ready,campaign_ready_label,cleaning_priority
1602,,6,Non renseigne,david.wilson@acme.com,+13613163142,True,OK,contact,,Insight Platforms,inbound web,converted,Email - Brand Awareness - Q4 2023,email,email,2024-01-22 00:00:00,2024-02-25 00:00:00,2023-12-31 00:00:00,2024-04-28 00:00:00,2022-08-07 18:22:00,2024-04-04 22:47:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
1603,,145,Non renseigne,mary.moore1603@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,inbound web,working,Content Syndication - ABM - Q2 2023,content syndication,content syndication,2021-01-09 00:00:00,,2023-06-26 00:00:00,2023-10-20 00:00:00,2022-01-19 10:57:00,2023-09-19 11:01:00,4.0,4.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1604,,92,Non renseigne,susan.miller1604@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,inbound content,mql,Content Syndication - Event Promotion - Q1 2024,content syndication,content syndication,2024-09-23 00:00:00,,2024-02-28 00:00:00,2024-05-16 00:00:00,2021-06-14 11:56:00,2024-04-20 00:31:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1605,,117,Non renseigne,lisa.davis1605@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,outbound cold,working,ABM Campaign - Paid Search,paid search,paid search,2020-01-11 00:00:00,,2024-04-22 00:00:00,2024-08-01 00:00:00,2020-02-27 08:40:00,2024-07-29 02:20:00,6.0,6.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1606,,,Non renseigne,jennifer.lewis@initech.com,+17126967515,True,OK,contact,,Insight Platforms,event,converted,,,,2023-06-29 00:00:00,2023-08-04 00:00:00,,,,,0.0,0.0,0.0,True,False,False,True,True,False,True,False,False,False,False,False,1,80,Excellent,True,Oui,OK
1607,,124,Non renseigne,barbara.miller@initech.com,,False,Téléphone manquant,contact,,DataBridge Corp,inbound webinar,converted,Event - Event Promotion - Q3 2024,event,event,2024-02-20 00:00:00,2024-04-03 00:00:00,2024-09-12 00:00:00,2024-12-14 00:00:00,2020-10-21 03:58:00,2024-10-24 22:23:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1608,,24,Non renseigne,christopher.williams@umbrella.co,+17874191352,True,OK,contact,,PrimePath Digital,inbound web,converted,FY2024 Brand Awareness - Content Syndication,content syndication,content syndication,2021-05-01 00:00:00,2021-07-08 00:00:00,2024-11-30 00:00:00,2025-03-20 00:00:00,2020-11-24 15:16:00,2024-12-29 00:00:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
1609,,9,Non renseigne,william.garcia1609@pulsepointdigital.com,,False,Téléphone manquant,lead,,PulsePoint Digital,inbound webinar,sql,Paid Search - Brand Awareness - Q3 2022,paid search,paid search,2023-10-07 00:00:00,,2022-09-30 00:00:00,2022-10-10 00:00:00,2020-02-28 07:24:00,2022-10-06 00:38:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1610,,111,Non renseigne,robert.martin1610@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,organic search,disqualified,FY2022 Event Promotion - Organic Search,organic search,organic search,2022-04-12 00:00:00,,2022-09-09 00:00:00,2022-11-28 00:00:00,2020-06-11 10:18:00,2024-02-13 05:19:00,6.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1611,,190,Non renseigne,michael.jones1611@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,outbound cold,new,Event - Event Promotion - Q4 2024,event,event,2024-10-25 00:00:00,,2024-10-16 00:00:00,2024-10-29 00:00:00,2024-10-29 22:26:00,2024-10-29 22:26:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1612,,28,Non renseigne,nancy.garcia@globex.com,+14372046703,True,OK,contact,,CyberVault,partner referral,converted,FY2024 Nurture - Paid Search,paid search,paid search,2022-07-02 00:00:00,2022-09-19 00:00:00,2024-12-29 00:00:00,2025-02-05 00:00:00,2021-04-13 15:18:00,2024-12-09 00:00:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
1613,,100,Non renseigne,patricia.gonzalez1613@databridgecorp.com,,False,Téléphone manquant,lead,,DataBridge Corp,social media,mql,Webinar - Brand Awareness - Q4 2024,webinar,webinar,2023-07-01 00:00:00,,2024-10-25 00:00:00,2024-11-11 00:00:00,2024-01-13 16:07:00,2024-10-31 21:56:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1614,,66,Non renseigne,james.rodriguez1614@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,inbound webinar,mql,Webinar - Thought Leadership - Q4 2024,webinar,webinar,2022-06-07 00:00:00,,2024-10-04 00:00:00,2025-01-14 00:00:00,2020-06-07 13:22:00,2024-12-13 06:22:00,9.0,7.0,7.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1615,,189,Non renseigne,james.miller1615@databridgecorp.com,,False,Téléphone manquant,lead,,DataBridge Corp,inbound content,sql,Event Promotion Campaign - Paid Search,paid search,paid search,2024-11-01 00:00:00,,2024-01-16 00:00:00,2024-05-04 00:00:00,2020-06-05 05:23:00,2024-01-31 08:08:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1616,,61,Non renseigne,michael.moore@acme.com,+14185068341,True,OK,contact,,QuantumLogic Labs,product led,converted,Paid Search - Product Launch - Q2 2024,paid search,paid search,2024-10-06 00:00:00,2024-10-06 00:00:00,2024-06-19 00:00:00,2024-07-22 00:00:00,2020-06-17 20:12:00,2024-07-19 23:59:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
1617,,198,Non renseigne,david.lee1617@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,inbound web,converted,FY2024 Nurture - Paid Search,paid search,paid search,2023-12-04 00:00:00,2024-01-22 00:00:00,2024-09-06 00:00:00,2024-10-10 00:00:00,2022-03-18 11:56:00,2024-10-04 10:10:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1618,,68,Non renseigne,mary.thomas1618@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,outbound sdr,sql,ABM Campaign - Paid Search,paid search,paid search,2021-11-05 00:00:00,,2024-08-10 00:00:00,2024-11-12 00:00:00,2020-08-23 19:59:00,2024-10-13 04:19:00,2.0,2.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1619,,133,Non renseigne,linda.thomas1619@primepathdigital.com,,False,Téléphone manquant,lead,,PrimePath Digital,inbound web,mql,FY2020 Demand Gen - Paid Social,paid social,paid social,2021-11-05 00:00:00,,2020-01-13 00:00:00,2020-03-06 00:00:00,2021-06-21 00:43:00,2030-03-15 14:30:00,6.0,6.0,5.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1620,,155,Non renseigne,james.miller1620@innovateco.com,,False,Téléphone manquant,lead,,InnovateCo,inbound web,disqualified,FY2024 Brand Awareness - Paid Social,paid social,paid social,2020-12-27 00:00:00,,2024-09-27 00:00:00,2024-10-08 00:00:00,2020-08-30 16:50:00,2024-10-03 08:31:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1621,,28,Non renseigne,karen.taylor1621@corestack.com,,False,Téléphone manquant,lead,,CoreStack,paid search,nurture,FY2024 Nurture - Paid Search,paid search,paid search,2021-09-05 00:00:00,,2024-12-29 00:00:00,2025-02-05 00:00:00,2022-07-14 06:18:00,2024-12-29 00:00:00,3.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1622,,117,Non renseigne,barbara.williams1622@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,inbound content,nurture,ABM Campaign - Paid Search,paid search,paid search,2022-01-19 00:00:00,,2024-04-22 00:00:00,2024-08-01 00:00:00,2020-03-26 20:12:00,2024-05-23 10:46:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1623,,2,Non renseigne,patricia.thompson1623@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,outbound cold,new,Organic Search - Brand Awareness - Q4 2021,organic search,organic search,2023-03-25 00:00:00,,2021-12-20 00:00:00,2022-02-19 00:00:00,2022-02-11 11:04:00,2022-02-11 11:04:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1624,,115,Non renseigne,nancy.hernandez1624@nexgensolutions.com,,False,Téléphone manquant,lead,,NexGen Solutions,product led,mql,Direct Mail - Thought Leadership - Q3 2023,direct mail,direct mail,2022-01-28 00:00:00,,2023-07-17 00:00:00,2023-07-24 00:00:00,2023-07-20 18:39:00,2023-07-20 18:39:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1625,,173,Non renseigne,james.martin@umbrella.co,+19526549110,True,OK,contact,,Insight Platforms,outbound sdr,converted,Event Promotion Campaign - Event,event,event,2024-06-16 00:00:00,2024-06-25 00:00:00,2024-10-15 00:00:00,2024-11-05 00:00:00,2020-08-22 03:55:00,2024-10-17 03:51:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
1626,,129,Non renseigne,jessica.lopez1626@nexgensolutions.com,,False,Téléphone manquant,lead,,NexGen Solutions,inbound web,working,Brand Awareness Campaign - Referral,referral,referral,2020-01-24 00:00:00,,2023-09-12 00:00:00,2023-11-02 00:00:00,2021-03-03 01:33:00,2024-04-23 05:45:00,5.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1627,,18,Non renseigne,nancy.lee1627@techflowinc.com,,False,Téléphone manquant,lead,,TechFlow Inc,product led,mql,Content Syndication - Thought Leadership - Q2 2024,content syndication,content syndication,2020-06-30 00:00:00,,2024-06-25 00:00:00,2024-07-22 00:00:00,2024-06-28 12:19:00,2024-06-28 12:19:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1628,,150,Non renseigne,barbara.gonzalez@globex.com,,False,Format possible mais numéro non validé,contact,,InnovateCo,partner referral,converted,FY2023 Event Promotion - Event,event,event,2023-06-25 00:00:00,2023-07-16 00:00:00,2023-05-19 00:00:00,2023-07-13 00:00:00,2021-02-01 05:19:00,2023-07-06 03:25:00,3.0,2.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1629,,66,Non renseigne,linda.lee1629@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,inbound content,nurture,Webinar - Thought Leadership - Q4 2024,webinar,webinar,2023-06-29 00:00:00,,2024-10-04 00:00:00,2025-01-14 00:00:00,2020-06-15 20:52:00,2030-03-15 14:30:00,6.0,6.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1630,,106,Non renseigne,christopher.martinez@initech.com,+18787562951,True,OK,contact,,CyberVault,inbound web,converted,Content Syndication - Product Launch - Q3 2024,content syndication,content syndication,2024-01-21 00:00:00,2024-03-15 00:00:00,2024-09-15 00:00:00,2024-11-04 00:00:00,2021-08-18 03:20:00,2024-11-01 06:58:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
1631,,106,Non renseigne,daniel.smith1631@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,inbound webinar,nurture,Content Syndication - Product Launch - Q3 2024,content syndication,content syndication,2023-11-26 00:00:00,,2024-09-15 00:00:00,2024-11-04 00:00:00,2021-04-27 23:22:00,2024-10-14 16:03:00,5.0,5.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1632,,155,Non renseigne,jessica.martinez1632@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,inbound web,working,FY2024 Brand Awareness - Paid Social,paid social,paid social,2024-03-30 00:00:00,,2024-09-27 00:00:00,2024-10-08 00:00:00,2020-05-01 08:20:00,2024-09-27 01:38:00,6.0,6.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1633,,66,Non renseigne,richard.davis1633@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,inbound web,new,Webinar - Thought Leadership - Q4 2024,webinar,webinar,2021-04-20 00:00:00,,2024-10-04 00:00:00,2025-01-14 00:00:00,2020-09-26 02:28:00,2024-11-16 02:01:00,6.0,6.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1634,,118,Non renseigne,thomas.smith1634@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,outbound sdr,disqualified,FY2024 Brand Awareness - Referral,referral,referral,2024-01-15 00:00:00,,2024-11-26 00:00:00,2025-03-14 00:00:00,2021-11-19 10:02:00,2024-12-09 00:00:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1635,,68,Non renseigne,jennifer.jackson1635@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,inbound content,working,ABM Campaign - Paid Search,paid search,paid search,2023-10-30 00:00:00,,2024-08-10 00:00:00,2024-11-12 00:00:00,2020-09-16 09:02:00,2024-11-07 21:12:00,5.0,5.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1636,,160,Non renseigne,james.martinez1636@cloudscalesystems.com,,False,Téléphone manquant,lead,,CloudScale Systems,inbound content,nurture,FY2021 Demand Gen - Email,email,email,2024-11-28 00:00:00,,2021-01-10 00:00:00,2021-04-30 00:00:00,2020-07-27 03:07:00,2021-02-13 01:23:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1637,,37,Non renseigne,patricia.lee1637@quantumlogiclabs.com,,False,Téléphone manquant,lead,,QuantumLogic Labs,outbound cold,new,Product Launch Campaign - Email,email,email,2023-05-14 00:00:00,,2024-10-25 00:00:00,2025-01-11 00:00:00,2021-08-24 23:42:00,2024-11-04 02:51:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1638,,13,Non renseigne,elizabeth.johnson1638@cloudscalesystems.com,,False,Téléphone manquant,lead,,CloudScale Systems,partner referral,new,Demand Gen Campaign - Organic Search,organic search,organic search,2024-05-09 00:00:00,,2024-05-07 00:00:00,2024-08-09 00:00:00,2021-05-09 22:50:00,2030-03-15 14:30:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1639,,166,Non renseigne,robert.thomas1639@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,event,sql,FY2024 Demand Gen - Organic Search,organic search,organic search,2021-03-22 00:00:00,,2024-12-12 00:00:00,2024-12-31 00:00:00,2020-11-22 08:45:00,2024-12-15 04:42:00,5.0,5.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1640,,65,Non renseigne,lisa.martinez1640@corestack.com,,False,Téléphone manquant,lead,,CoreStack,inbound content,disqualified,Product Launch Campaign - Paid Social,paid social,paid social,2020-04-08 00:00:00,,2024-11-21 00:00:00,2025-01-23 00:00:00,2023-01-27 10:18:00,2024-11-23 09:04:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1641,,24,Non renseigne,karen.anderson1641@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,event,sql,FY2024 Brand Awareness - Content Syndication,content syndication,content syndication,2022-05-16 00:00:00,,2024-11-30 00:00:00,2025-03-20 00:00:00,2021-03-04 19:50:00,2024-12-19 22:53:00,4.0,3.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1642,,181,Non renseigne,jessica.taylor1642@primepathdigital.com,,False,Téléphone manquant,lead,,PrimePath Digital,partner referral,mql,ABM Campaign - Organic Search,organic search,organic search,2024-03-22 00:00:00,,2021-03-17 00:00:00,2021-05-05 00:00:00,2020-01-18 13:22:00,2030-03-15 14:30:00,5.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1643,,120,Non renseigne,robert.taylor1643@cloudscalesystems.com,,False,Téléphone manquant,lead,,CloudScale Systems,event,working,FY2022 Nurture - Organic Search,organic search,organic search,2024-01-12 00:00:00,,2022-12-13 00:00:00,2023-04-05 00:00:00,2023-03-29 21:37:00,2023-03-29 21:37:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1644,,175,Non renseigne,nancy.williams1644@futureforge.com,,False,Téléphone manquant,lead,,FutureForge,social media,mql,FY2021 Event Promotion - Paid Search,paid search,paid search,2020-08-20 00:00:00,,2021-08-29 00:00:00,2021-12-22 00:00:00,2021-10-15 17:00:00,2021-10-15 17:00:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
1645,,,Non renseigne,karen.jackson1645@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,event,working,,,,2024-09-19 00:00:00,,,,,,0.0,0.0,0.0,True,False,False,True,True,False,True,False,False,False,True,False,2,65,Correct,True,Oui,Priorité faible
1646,,182,Non renseigne,robert.gonzalez,,False,Téléphone manquant,lead,,TechFlow Inc,product led,working,Demand Gen Campaign - Partner,partner,partner,2024-09-13 00:00:00,,2024-03-12 00:00:00,2024-06-13 00:00:00,2021-01-10 15:10:00,2024-06-11 05:30:00,7.0,5.0,6.0,False,False,True,True,True,True,True,False,False,False,True,False,2,50,À corriger,False,Non,Priorité moyenne
1647,,30,Non renseigne,karen.davis@piedpiper.com,+15085762258,True,OK,contact,,TrueNorth Data,webinar,converted,FY2023 Product Launch - Webinar,webinar,webinar,2022-12-27 00:00:00,2023-02-08 00:00:00,2023-09-14 00:00:00,2023-12-10 00:00:00,2021-03-04 21:30:00,2023-12-07 08:42:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,0,90,Excellent,True,Oui,OK
1648,,65,Non renseigne,christopher.wilson1648@databridgecorp.com,,False,Téléphone manquant,lead,,DataBridge Corp,event,converted,Product Launch Campaign - Paid Social,paid social,paid social,2024-08-17 00:00:00,2024-10-05 00:00:00,2024-11-21 00:00:00,2025-01-23 00:00:00,2021-07-20 21:50:00,2024-12-05 09:29:00,5.0,5.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
1649,,125,Non renseigne,daniel.johnson1649@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,outbound cold,disqualified,Email - Product Launch - Q2 2024,email,email,2023-12-30 00:00:00,,2024-04-10 00:00:00,2024-07-16 00:00:00,2021-03-20 22:34:00,2024-05-19 08:27:00,2.0,2.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
